date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:38	2385/2385	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202020%2013:29:50%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-includes/js/comment-reply.min.js?ver=5.3.4	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-includes/js/comment-reply.min03ec.js	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/hello-of-high-water/)
22:05:38	21834/21834	---M--	200	added ('OK')	image/jpeg	etag:47d1bd8a53dc4ee1b7274975cebcd895	http://i.vimeocdn.com/video/262439021_640.jpg	C:/Users/VU%20TRAN/Desktop/Movie/i.vimeocdn.com/video/262439021_640.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/hello-of-high-water/)
22:05:38	24514/24514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:48%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_37.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_37.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/hello-of-high-water/)
22:05:41	33149/33149	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2015:05:38%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/feed/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/feed/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:05:40%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=88	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/index8ed7.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:41	2404/2404	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:05:40%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fice-age-collision-course%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed1ac5.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:43	2487/2487	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:05:41%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fice-age-collision-course%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed0a0c	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:47	56593/56593	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Sep%202020%2015:05:42%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-plaza/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-plaza/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:48	55579/55579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:22%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/ice-age-collision-course/)
22:05:50	2429/2429	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:05:47%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fjumanji-welcome-to-the-jungle%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed2dab.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:05:50	33154/33154	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2015:05:47%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/feed/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/feed/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:05:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:05:50%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=98	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/indexb6ad.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:05:52	2512/2512	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:05:50%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fjumanji-welcome-to-the-jungle%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed552a	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:05:56	54087/54087	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Sep%202020%2015:05:51%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-vatond-ketty/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-vatond-ketty/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:06:00	59854/59854	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Sep%202020%2015:05:56%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-tampines/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-tampines/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:06:01	86383/86383	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:46%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_19-1.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_19-1.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:06:03	33149/33149	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2015:06:01%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/feed/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/feed/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/)
22:06:05	2401/2401	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:06:03%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fkubo-and-the-two-strings%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embede776.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/)
22:06:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:06:04%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=96	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/index6f72.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/)
22:06:07	2484/2484	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:06:05%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Famy_movie%2Fkubo-and-the-two-strings%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed1b4f	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/)
22:06:08	2305/2305	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:06:06%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fcinema%2Fgv-max%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed6b66.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:09	806/806	---MC-	200	added ('OK')	application/rss+xml	etag:%22054a6685d612f840704cb988c3b13602%22	http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/feed/	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/feed/index.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:10	105780/105780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:56%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/mvcnm2.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/mvcnm2.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/jumanji-welcome-to-the-jungle/)
22:06:10	2388/2388	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:06:08%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fcinema%2Fgv-max%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed0f08	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:06:10%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=82	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/index287b.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:14	24412/24412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:54:06%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_48.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_48.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:22	146159/146159	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:02%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_4-1.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_4-1.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/amy_movie/kubo-and-the-two-strings/)
22:06:29	34137/34137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:30%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_28.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_28.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:32	109980/109980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:24%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_27.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_27.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:33	136919/136919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:20%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_26.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_26.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:34	34860/34860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:32%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_29.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_29.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:36	4521/4521	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:22%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1-164x220.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1-164x220.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:37	33070/33070	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:34%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_30.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_30.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:37	8774/8774	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:14%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-164x220.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-164x220.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:38	956446/956446	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2013:30:36%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/themes/amy-movie/images/frontend/bg_topmovie.png	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/themes/amy-movie/images/frontend/bg_topmovie.png	(from http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/themes/amy-movie/css/style.css?ver=1.0.0)
22:06:38	34076/34076	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2006:53:36%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_31.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_31.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:38	10881/10881	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:10%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-164x220.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-164x220.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:39	6057/6057	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:00%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_3-1-164x220.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_3-1-164x220.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/cinema/gv-max/)
22:06:39	2371/2371	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:06:38%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fdaily-layout-list%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed693c.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:06:38%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=199	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/index5051.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:40	2456/2456	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:06:38%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fdaily-layout-list%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed2fb7	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:40	14280/14280	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:18%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_10-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_10-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:40	22426/22426	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:16%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_9-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_9-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:44	22633/22633	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:14%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:45	18322/18322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:04%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_5-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_5-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:45	22067/22067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:08%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_6-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_6-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:45	26129/26129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:10%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-264x396.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-264x396.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-layout-list/)
22:06:45	2354/2354	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2015:06:43%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fdaily-showtime-ajax%2F	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed2d2d.json	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2015:06:44%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/?p=202	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/index6452.html	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:46	2439/2439	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2015:06:45%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.amytheme.com%2Fmovie%2Fdemo%2Fmulti-cinema%2Fdaily-showtime-ajax%2F&format=xml	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-json/oembed/1.0/embed3fcd	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:46	6686/6686	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:22%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_12-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:47	11147/11147	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:20%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_11-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_11-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:47	8784/8784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:18%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_10-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_10-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:48	13178/13178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:16%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_9-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_9-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:49	12802/12802	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:14%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_8-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:50	15194/15194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:10%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_7-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:50	13484/13484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:08%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_6-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_6-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:50	11100/11100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:04%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_5-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_5-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
22:06:51	8093/8093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2007:01:00%20GMT	http://demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_3-1-196x294.jpg	C:/Users/VU%20TRAN/Desktop/Movie/demo.amytheme.com/movie/demo/multi-cinema/wp-content/uploads/2019/04/img_3-1-196x294.jpg	(from http://demo.amytheme.com/movie/demo/multi-cinema/daily-showtime-ajax/)
